1:x 2:y 3:p 4:u.x 5:u.y 6:g.x 7:g.y 8:pf 9:uf.x 10:uf.y 11:f 12:predicted_ux
2.19726 -0.634768 1.98076 0.00113122 -1.31041e-05 1.24434 -0.0144145 0 0.00113293 -1.19949e-05 0 0.0217437
2.19726 -0.58594 1.98063 0.00117826 1.56622e-05 1.29608 0.0172284 0 0.00118014 1.68429e-05 0 0.0230626
2.19726 -0.537112 1.97908 0.00122212 3.97472e-05 1.34433 0.0437219 0 0.00122417 4.09574e-05 0 0.0243775
2.19726 -0.488284 1.97636 0.00126237 5.90406e-05 1.38861 0.0649446 0 0.00126457 6.02305e-05 0 0.0256625
2.19726 -0.439456 1.97274 0.0012987 7.36286e-05 1.42857 0.0809915 0 0.00130101 7.47434e-05 0 0.0268964
2.19726 -0.390628 1.96845 0.00133092 8.38146e-05 1.46402 0.092196 0 0.00133332 8.47969e-05 0 0.0280594
2.19726 -0.3418 1.96373 0.00135902 9.01259e-05 1.49492 0.0991385 0 0.00136145 9.09207e-05 0 0.0291249
2.19726 -0.292972 1.95877 0.00138315 9.33062e-05 1.52146 0.102637 0 0.00138557 9.38649e-05 0 0.0300596
2.19726 -0.244144 1.95371 0.00140364 9.42881e-05 1.54401 0.103717 0 0.00140601 9.45739e-05 0 0.0308381
2.19726 -0.195315 1.94864 0.001421 9.41479e-05 1.5631 0.103563 0 0.00142326 9.41395e-05 0 0.0314409
2.19726 -0.146487 1.9436 0.00143585 9.40437e-05 1.57943 0.103448 0 0.00143795 9.37386e-05 0 0.0318488
2.19726 -0.0976593 1.93854 0.0014489 9.51431e-05 1.59379 0.104657 0 0.00145082 9.4558e-05 0 0.0320487
2.19726 -0.0488312 1.93338 0.00146091 9.85506e-05 1.607 0.108406 0 0.00146262 9.77181e-05 0 0.0320336
2.19726 -3.125e-06 1.92795 0.00147263 0.000105244 1.61989 0.115769 0 0.00147412 0.000104208 0 0.0318038
2.19726 0.048825 1.92207 0.00148476 0.000116033 1.63324 0.127637 0 0.00148602 0.000114843 0 0.0313668
2.19726 0.097653 1.91549 0.00149793 0.000131538 1.64772 0.144692 0 0.00149896 0.00013024 0 0.0307363
2.19726 0.146481 1.90794 0.00151267 0.00015219 1.66393 0.167409 0 0.00151348 0.000150832 0 0.0299317
2.19726 0.195309 1.89914 0.0015294 0.000178226 1.68234 0.196049 0 0.00153 0.000176856 0 0.0289723
2.19726 0.244137 1.8888 0.00154848 0.000209701 1.70333 0.230671 0 0.00154886 0.000208363 0 0.0278851
2.19726 0.292965 1.87662 0.00157018 0.000246485 1.72719 0.271133 0 0.00157035 0.000245222 0 0.0267038
2.19726 0.341793 1.86232 0.00159469 0.00028827 1.75416 0.317097 0 0.00159464 0.000287132 0 0.0254535
2.19726 0.390621 1.84565 0.00162215 0.00033455 1.78437 0.368005 0 0.00162188 0.000333592 0 0.0241529
2.19726 0.43945 1.82638 0.00165261 0.000384607 1.81787 0.423067 0 0.0016521 0.000383883 0 0.0228242
2.19726 0.488278 1.80433 0.00168599 0.000437526 1.85458 0.481278 0 0.00168524 0.000437069 0 0.0214953
2.19726 0.537106 1.77938 0.00172205 0.000492242 1.89426 0.541466 0 0.00172108 0.000492082 0 0.0201868
2.19726 0.585934 1.75146 0.00176044 0.000547594 1.93648 0.602353 0 0.00175925 0.000547737 0 0.0189223
2.19726 0.634762 1.72056 0.0018006 0.000602377 1.98066 0.662615 0 0.00179921 0.00060282 0 0.0177173
2.19726 0.68359 1.68675 0.00184184 0.000655431 2.02603 0.720974 0 0.00184031 0.000656132 0 0.0165672
2.19726 0.732418 1.65015 0.00188335 0.000705733 2.07169 0.776307 0 0.00188171 0.000706638 0 0.0154726
2.19726 0.781246 1.61094 0.00192424 0.000752499 2.11666 0.827749 0 0.00192254 0.000753525 0 0.0144408
2.19726 0.830074 1.56932 0.0019636 0.000795233 2.15996 0.874756 0 0.0019619 0.000796308 0 0.0134831
2.19726 0.878902 1.52551 0.00200063 0.000833699 2.20069 0.917069 0 0.00199895 0.00083479 0 0.0126022
2.19726 0.92773 1.47976 0.00203458 0.000867837 2.23804 0.954621 0 0.00203297 0.000868907 0 0.0117896
2.19726 0.976558 1.43229 0.00206489 0.000897706 2.27137 0.987476 0 0.00206335 0.000898743 0 0.0110404
2.19726 1.02539 1.38332 0.00209107 0.000923441 2.30017 1.01579 0 0.00208962 0.000924429 0 0.0103555
2.19726 1.07421 1.33309 0.0021128 0.000945203 2.32408 1.03972 0 0.00211143 0.000946163 0 0.00973393
2.19726 1.12304 1.28179 0.00212988 0.000963117 2.34287 1.05943 0 0.00212859 0.000964057 0 0.00916963
2.19726 1.17187 1.22963 0.00214218 0.000977242 2.3564 1.07497 0 0.00214095 0.000978189 0 0.00865745
2.19726 1.2207 1.17681 0.00214966 0.000987573 2.36463 1.08633 0 0.00214848 0.000988531 0 0.00819275
2.19726 1.26953 1.12354 0.00215233 0.000994074 2.36756 1.09348 0 0.00215118 0.000995039 0 0.00776912
2.19726 1.31835 1.07003 0.0021502 0.000996728 2.36521 1.0964 0 0.00214908 0.000997685 0 0.00738206
2.19726 1.36718 1.01647 0.00214334 0.000995571 2.35767 1.09513 0 0.00214225 0.000996503 0 0.00702877
2.19726 1.41601 0.963081 0.00213187 0.000990705 2.34505 1.08978 0 0.0021308 0.000991594 0 0.00670674
2.19726 1.46484 0.910049 0.00211591 0.000982295 2.3275 1.08052 0 0.00211487 0.000983127 0 0.00641377
2.19726 1.51367 0.857561 0.00209565 0.00097056 2.30521 1.06762 0 0.00209463 0.000971329 0 0.00614736
2.19726 1.5625 0.80579 0.00207128 0.00095575 2.2784 1.05133 0 0.00207029 0.000956452 0 0.00590541
2.19726 1.61132 0.754893 0.00204303 0.000938132 2.24733 1.03195 0 0.00204208 0.000938767 0 0.00568585
2.19726 1.66015 0.705014 0.00201114 0.000917978 2.21225 1.00978 0 0.00201024 0.000918542 0 0.00548647
2.19726 1.70898 0.656282 0.00197586 0.000895562 2.17345 0.985118 0 0.00197501 0.00089606 0 0.00530479
2.19726 1.75781 0.608811 0.00193746 0.00087115 2.13121 0.958266 0 0.00193666 0.000871586 0 0.00513869
2.19726 1.80664 0.562702 0.00189619 0.000844988 2.08581 0.929487 0 0.00189544 0.000845369 0 0.00498697
2.19726 1.85546 0.518041 0.00185233 0.000817299 2.03757 0.899029 0 0.00185162 0.000817628 0 0.00484787
2.19726 1.90429 0.474906 0.00180614 0.000788285 1.98676 0.867113 0 0.00180546 0.000788572 0 0.00471981
2.19726 1.95312 0.433362 0.00175789 0.000758111 1.93368 0.833922 0 0.00175723 0.000758368 0 0.00460242
2.19726 2.00195 0.393468 0.00170781 0.000726892 1.8786 0.799582 0 0.00170716 0.000727136 0 0.00449485
2.19726 2.05078 0.355278 0.00165612 0.000694693 1.82173 0.764162 0 0.00165545 0.000694929 0 0.00439628
2.19726 2.0996 0.318843 0.00160295 0.000661536 1.76324 0.72769 0 0.00160226 0.000661777 0 0.00430616
2.19726 2.14843 0.284215 0.00154839 0.000627415 1.70323 0.690157 0 0.00154768 0.000627663 0 0.00422345
2.19726 2.19726 0.251445 0.00149246 0.000592294 1.64171 0.651524 0 0.00149173 0.000592557 0 0.00414756
2.19726 2.24609 0.220589 0.00143509 0.000556133 1.5786 0.611746 0 0.00143433 0.0005564 0 0.00407808
2.19726 2.29492 0.191704 0.00137612 0.000518915 1.51373 0.570807 0 0.00137534 0.000519174 0 0.00401452
2.19726 2.34374 0.164847 0.00131535 0.000480686 1.44688 0.528755 0 0.00131457 0.000480913 0 0.00395642
2.19726 2.39257 0.140068 0.00125253 0.000441571 1.37778 0.485728 0 0.00125177 0.000441744 0 0.00390357
2.19726 2.4414 0.117412 0.00118743 0.000401776 1.30617 0.441954 0 0.00118668 0.000401882 0 0.00385566
2.19726 2.49023 0.0969087 0.0011198 0.000361578 1.23178 0.397736 0 0.00111909 0.000361598 0 0.00381232
2.19726 2.53906 0.0785709 0.00104945 0.000321313 1.15439 0.353445 0 0.00104878 0.000321235 0 0.00377333
2.19726 2.58788 0.0623926 0.00097622 0.000281378 1.07384 0.309516 0 0.000975615 0.000281186 0 0.00373853
2.19726 2.63671 0.0483447 0.000900024 0.000242212 0.990027 0.266433 0 0.000899482 0.000241907 0 0.00370772
2.19726 2.68554 0.0363738 0.000820817 0.000204271 0.902899 0.224698 0 0.000820344 0.000203848 0 0.00368076
2.19726 2.73437 0.0264016 0.000738615 0.000168025 0.812476 0.184827 0 0.000738216 0.000167482 0 0.00365751
2.19726 2.7832 0.0183243 0.000653493 0.000133958 0.718842 0.147354 0 0.00065317 0.000133286 0 0.00363791
2.19726 2.83203 0.0120116 0.000565603 0.000102594 0.622163 0.112854 0 0.00056535 0.000101778 0 0.0036219
2.19726 2.88085 0.00730344 0.000475194 7.4512e-05 0.522713 0.0819632 0 0.000475002 7.35375e-05 0 0.00360934
2.19726 2.92968 0.00400738 0.000382627 5.03174e-05 0.420889 0.0553492 0 0.000382487 4.91964e-05 0 0.00360018
2.19726 2.97851 0.00189825 0.000288348 3.06012e-05 0.317183 0.0336613 0 0.000288255 2.93404e-05 0 0.00359439
2.19726 3.02734 0.000720139 0.000192837 1.59152e-05 0.212121 0.0175068 0 0.000192779 1.45289e-05 0 0.00359251
2.19726 3.07617 0.000188608 9.65726e-05 6.70374e-06 0.10623 0.00737411 0 9.65496e-05 5.26408e-06 0 0.00359269
2.19726 3.12499 1.2092e-08 4.82993e-05 3.51087e-06 0.0531292 9.88661e-07 0 4.82973e-05 1.75929e-06 0 0.00359269

2.24609 -3.125 0 -1.08391e-06 -0.000866992 -0.0011923 0 0 -1.09002e-06 -0.000866773 0 0.00361492
2.24609 -3.07617 0.0465669 -2.14687e-06 -0.000867429 -0.00236156 -0.954172 0 -2.15907e-06 -0.00086721 0 0.00361965
2.24609 -3.02734 0.0931808 -4.21873e-06 -0.000868735 -0.0046406 -0.955609 0 -4.24304e-06 -0.000868524 0 0.00363088
2.24609 -2.97852 0.139888 -6.15767e-06 -0.000870879 -0.00677344 -0.957967 0 -6.194e-06 -0.000870684 0 0.00364569
2.24609 -2.92969 0.186732 -7.91345e-06 -0.000873801 -0.00870479 -0.961181 0 -7.96169e-06 -0.000873624 0 0.00366418
2.24609 -2.88086 0.233753 -9.43394e-06 -0.000877431 -0.0103773 -0.965174 0 -9.49398e-06 -0.000877273 0 0.00368643
2.24609 -2.83203 0.280987 -1.06643e-05 -0.000881685 -0.0117308 -0.969854 0 -1.0736e-05 -0.000881552 0 0.00371252
2.24609 -2.7832 0.328465 -1.15461e-05 -0.00088647 -0.0127007 -0.975117 0 -1.16292e-05 -0.000886363 0 0.00374256
2.24609 -2.73438 0.376213 -1.20165e-05 -0.000891679 -0.0132181 -0.980847 0 -1.21106e-05 -0.000891601 0 0.00377667
2.24609 -2.68555 0.424251 -1.20078e-05 -0.000897194 -0.0132086 -0.986914 0 -1.21127e-05 -0.000897149 0 0.00381509
2.24609 -2.63672 0.472592 -1.14481e-05 -0.000902889 -0.0125929 -0.993178 0 -1.15632e-05 -0.000902878 0 0.00385797
2.24609 -2.58789 0.521241 -1.02606e-05 -0.000908625 -0.0112866 -0.999488 0 -1.03852e-05 -0.000908651 0 0.00390544
2.24609 -2.53906 0.570198 -8.36447e-06 -0.000914257 -0.00920092 -1.00568 0 -8.49782e-06 -0.000914321 0 0.00395774
2.24609 -2.49024 0.619452 -5.67541e-06 -0.000919633 -0.00624295 -1.0116 0 -5.81654e-06 -0.000919736 0 0.00401521
2.24609 -2.44141 0.668986 -2.10624e-06 -0.000924593 -0.00231686 -1.01705 0 -2.25401e-06 -0.000924737 0 0.00407811
2.24609 -2.39258 0.718774 2.43215e-06 -0.000928974 0.00267536 -1.02187 0 2.27905e-06 -0.00092916 0 0.00414683
2.24609 -2.34375 0.768778 8.02985e-06 -0.000932612 0.00883283 -1.02587 0 7.87295e-06 -0.000932839 0 0.00422188
2.24609 -2.29492 0.818956 1.4777e-05 -0.000935341 0.0162547 -1.02888 0 1.46179e-05 -0.000935609 0 0.00430355
2.24609 -2.24609 0.869254 2.27627e-05 -0.000936997 0.025039 -1.0307 0 2.26034e-05 -0.000937306 0 0.00439237
2.24609 -2.19727 0.91961 3.20746e-05 -0.00093742 0.035282 -1.03116 0 3.19169e-05 -0.000937768 0 0.00448899
2.24609 -2.14844 0.969954 4.27976e-05 -0.000936451 0.0470773 -1.0301 0 4.26438e-05 -0.000936837 0 0.00459398
2.24609 -2.09961 1.02021 5.50139e-05 -0.00093394 0.0605153 -1.02733 0 5.48661e-05 -0.000934363 0 0.00470804
2.24609 -2.05078 1.07028 6.88025e-05 -0.000929739 0.0756828 -1.02271 0 6.86631e-05 -0.000930197 0 0.0048319
2.24609 -2.00195 1.12008 8.42391e-05 -0.000923706 0.092663 -1.01608 0 8.41104e-05 -0.000924198 0 0.00496593
2.24609 -1.95313 1.16951 0.000101396 -0.000915707 0.111535 -1.00728 0 0.00010128 -0.000916232 0 0.00511141
2.24609 -1.9043 1.21845 0.000120342 -0.000905612 0.132376 -0.996174 0 0.000120242 -0.000906167 0 0.00527028
2.24609 -1.85547 1.26679 0.000141143 -0.000893299 0.155257 -0.982628 0 0.000141061 -0.000893882 0 0.00544408
2.24609 -1.80664 1.31441 0.000163861 -0.000878651 0.180247 -0.966517 0 0.0001638 -0.000879262 0 0.00563374
2.24609 -1.75781 1.36117 0.000188555 -0.000861564 0.207411 -0.947721 0 0.000188519 -0.000862199 0 0.00584025
2.24609 -1.70899 1.40696 0.000215282 -0.000841941 0.236811 -0.926135 0 0.000215272 -0.000842597 0 0.00606614
2.24609 -1.66016 1.45162 0.000244094 -0.000819696 0.268503 -0.901665 0 0.000244113 -0.00082037 0 0.00631441
2.24609 -1.61133 1.49501 0.000275037 -0.000794759 0.302541 -0.874235 0 0.000275089 -0.000795446 0 0.00658728
2.24609 -1.5625 1.53699 0.000308155 -0.000767079 0.33897 -0.843787 0 0.000308242 -0.000767774 0 0.00688652
2.24609 -1.51367 1.57741 0.00034348 -0.000736628 0.377828 -0.810291 0 0.000343606 -0.000737323 0 0.00721408
2.24609 -1.46485 1.61612 0.000381036 -0.000703409 0.41914 -0.77375 0 0.000381206 -0.000704094 0 0.00757267
2.24609 -1.41602 1.65297 0.000420835 -0.000667464 0.462918 -0.73421 0 0.000421052 -0.000668127 0 0.00796541
2.24609 -1.36719 1.68782 0.000462868 -0.000628878 0.509155 -0.691766 0 0.000463138 -0.000629508 0 0.00839586
2.24609 -1.31836 1.72053 0.000507107 -0.00058779 0.557818 -0.646569 0 0.000507435 -0.000588372 0 0.00886627
2.24609 -1.26953 1.75096 0.000553495 -0.000544391 0.608845 -0.59883 0 0.000553889 -0.000544909 0 0.00938278
2.24609 -1.22071 1.77901 0.000601945 -0.000498934 0.662139 -0.548827 0 0.000602411 -0.000499373 0 0.00995311
2.24609 -1.17188 1.80456 0.000652329 -0.000451733 0.717562 -0.496906 0 0.000652876 -0.000452078 0 0.0105846
2.24609 -1.12305 1.82753 0.000704479 -0.000403169 0.774927 -0.443486 0 0.000705117 -0.000403403 0 0.0112793
2.24609 -1.07422 1.84787 0.000758178 -0.000353687 0.833996 -0.389056 0 0.000758917 -0.000353793 0 0.0120324
2.24609 -1.02539 1.86553 0.000813156 -0.000303797 0.894472 -0.334176 0 0.000814008 -0.00030376 0 0.0128478
2.24609 -0.976565 1.8805 0.000869089 -0.000254067 0.955998 -0.279473 0 0.000870066 -0.000253874 0 0.0137342
2.24609 -0.927737 1.89282 0.000925595 -0.000205118 1.01815 -0.225629 0 0.000926709 -0.000204759 0 0.0146966
2.24609 -0.878908 1.90254 0.000982232 -0.000157609 1.08046 -0.17337 0 0.000983497 -0.000157079 0 0.0157292
2.24609 -0.83008 1.90975 0.00103851 -0.000112223 1.14236 -0.123446 0 0.00103993 -0.000111521 0 0.0168233
2.24609 -0.781252 1.91459 0.00109388 -6.96414e-05 1.20327 -0.0766056 0 0.00109548 -6.87734e-05 0 0.0179719
2.24609 -0.732424 1.91723 0.00114779 -3.05171e-05 1.26257 -0.0335688 0 0.00114957 -2.94983e-05 0 0.0191767
2.24609 -0.683596 1.91787 0.00119964 4.55503e-06 1.3196 0.00501053 0 0.0012016 5.70139e-06 0 0.020441
2.24609 -0.634768 1.91674 0.00124885 3.50737e-05 1.37374 0.0385811 0 0.00125099 3.63152e-05 0 0.0217437
2.24609 -0.58594 1.9141 0.0012949 6.0668e-05 1.4244 0.0667348 0 0.00129721 6.19626e-05 0 0.0230626
2.24609 -0.537112 1.91022 0.00133733 8.11343e-05 1.47106 0.0892477 0 0.00133978 8.2431e-05 0 0.0243775
2.24609 -0.488284 1.90539 0.00137577 9.64708e-05 1.51334 0.106118 0 0.00137833 9.7712e-05 0 0.0256625
2.24609 -0.439456 1.89986 0.00141001 0.000106903 1.55101 0.117594 0 0.00141265 0.000108028 0 0.0268964
2.24609 -0.390628 1.8939 0.00144001 0.000112899 1.58401 0.124189 0 0.00144268 0.000113846 0 0.0280594
2.24609 -0.3418 1.88773 0.00146589 0.000115165 1.61248 0.126681 0 0.00146856 0.000115877 0 0.0291249
2.24609 -0.292972 1.88153 0.00148799 0.000114625 1.63679 0.126087 0 0.00149059 0.000115058 0 0.0300596
2.24609 -0.244144 1.87542 0.0015068 0.000112379 1.65748 0.123617 0 0.00150927 0.000112505 0 0.0308381
2.24609 -0.195315 1.86946 0.00152295 0.000109643 1.67525 0.120608 0 0.00152526 0.00010945 0 0.0314409
2.24609 -0.146487 1.86364 0.0015372 0.000107671 1.69092 0.118438 0 0.00153931 0.000107169 0 0.0318488
2.24609 -0.0976593 1.85789 0.00155032 0.000107675 1.70536 0.118442 0 0.00155221 0.000106894 0 0.0320487
2.24609 -0.0488312 1.85208 0.00156313 0.000110758 1.71944 0.121833 0 0.00156476 0.000109742 0 0.0320336
2.24609 -3.125e-06 1.846 0.00157635 0.000117852 1.73398 0.129637 0 0.00157774 0.000116653 0 0.0318038
2.24609 0.048825 1.83942 0.00159065 0.000129687 1.74972 0.142656 0 0.0015918 0.00012836 0 0.0313668
2.24609 0.097653 1.83206 0.00160661 0.000146787 1.76727 0.161465 0 0.00160751 0.000145377 0 0.0307363
2.24609 0.146481 1.82365 0.00162467 0.000169478 1.78713 0.186426 0 0.00162534 0.000168033 0 0.0299317
2.24609 0.195309 1.81386 0.00164519 0.00019791 1.80971 0.217701 0 0.00164563 0.00019647 0 0.0289723
2.24609 0.244137 1.80239 0.00166847 0.00023206 1.83532 0.255266 0 0.00166868 0.000230667 0 0.0278851
2.24609 0.292965 1.78893 0.00169475 0.000271741 1.86422 0.298915 0 0.00169472 0.000270437 0 0.0267038
2.24609 0.341793 1.7732 0.00172421 0.000316582 1.89663 0.34824 0 0.00172393 0.000315423 0 0.0254535
2.24609 0.390621 1.75492 0.00175698 0.000365996 1.93268 0.402595 0 0.00175644 0.000365045 0 0.0241529
2.24609 0.43945 1.73388 0.00179305 0.000419149 1.97236 0.461064 0 0.00179225 0.00041847 0 0.0228242
2.24609 0.488278 1.7099 0.0018323 0.000474983 2.01553 0.522481 0 0.00183124 0.000474612 0 0.0214953
2.24609 0.537106 1.68286 0.0018744 0.000532268 2.06184 0.585495 0 0.0018731 0.000532238 0 0.0201868
2.24609 0.585934 1.65272 0.00191883 0.00058967 2.11071 0.648637 0 0.00191734 0.000589986 0 0.0189223
2.24609 0.634762 1.61951 0.0019649 0.000645813 2.16139 0.710394 0 0.00196327 0.000646469 0 0.0177173
2.24609 0.68359 1.58335 0.00201173 0.000699387 2.2129 0.769326 0 0.00201002 0.000700328 0 0.0165672
2.24609 0.732418 1.54439 0.00205831 0.000749275 2.26415 0.824202 0 0.0020566 0.000750425 0 0.0154726
2.24609 0.781246 1.50286 0.00210361 0.000794662 2.31397 0.874128 0 0.00210195 0.00079592 0 0.0144408
2.24609 0.830074 1.45902 0.00214662 0.000835105 2.36128 0.918615 0 0.00214506 0.000836382 0 0.0134831
2.24609 0.878902 1.41315 0.00218645 0.000870474 2.40509 0.957521 0 0.00218503 0.000871732 0 0.0126022
2.24609 0.92773 1.36551 0.00222237 0.000900848 2.44461 0.990933 0 0.00222109 0.000902048 0 0.0117896
2.24609 0.976558 1.31638 0.00225381 0.000926432 2.47919 1.01907 0 0.00225267 0.000927563 0 0.0110404
2.24609 1.02539 1.26599 0.00228036 0.000947508 2.5084 1.04226 0 0.00227935 0.000948553 0 0.0103555
2.24609 1.07421 1.2146 0.00230176 0.00096437 2.53194 1.06081 0 0.00230086 0.000965361 0 0.00973393
2.24609 1.12304 1.1624 0.00231789 0.000977256 2.54968 1.07498 0 0.00231705 0.000978206 0 0.00916963
2.24609 1.17187 1.10962 0.00232869 0.000986306 2.56156 1.08494 0 0.0023279 0.000987251 0 0.00865745
2.24609 1.2207 1.05645 0.00233419 0.00099157 2.56761 1.09073 0 0.00233341 0.000992518 0 0.00819275
2.24609 1.26953 1.0031 0.00233443 0.000993046 2.56787 1.09235 0 0.00233366 0.000993994 0 0.00776912
2.24609 1.31835 0.949774 0.00232948 0.000990749 2.56243 1.08982 0 0.0023287 0.00099168 0 0.00738206
2.24609 1.36718 0.896672 0.00231945 0.000984746 2.5514 1.08322 0 0.00231867 0.000985641 0 0.00702877
2.24609 1.41601 0.843991 0.00230448 0.000975175 2.53492 1.07269 0 0.00230368 0.00097602 0 0.00670674
2.24609 1.46484 0.791917 0.00228473 0.000962236 2.5132 1.05846 0 0.00228393 0.000963017 0 0.00641377
2.24609 1.51367 0.740626 0.00226041 0.000946176 2.48645 1.04079 0 0.00225962 0.000946888 0 0.00614736
2.24609 1.5625 0.690278 0.00223175 0.00092727 2.45492 1.02 0 0.00223097 0.00092791 0 0.00590541
2.24609 1.61132 0.641017 0.002199 0.000905804 2.4189 0.996384 0 0.00219824 0.000906372 0 0.00568585
2.24609 1.66015 0.592975 0.00216244 0.000882065 2.37868 0.970271 0 0.00216171 0.00088256 0 0.00548647
2.24609 1.70898 0.546264 0.00212236 0.000856339 2.33459 0.941973 0 0.00212167 0.000856766 0 0.00530479
2.24609 1.75781 0.500985 0.00207906 0.000828901 2.28697 0.911791 0 0.0020784 0.000829264 0 0.00513869
2.24609 1.80664 0.457222 0.00203287 0.000800003 2.23615 0.880003 0 0.00203224 0.000800309 0 0.00498697
2.24609 1.85546 0.415047 0.00198411 0.000769873 2.18252 0.84686 0 0.0019835 0.000770127 0 0.00484787
2.24609 1.90429 0.374521 0.00193311 0.000738711 2.12642 0.812582 0 0.00193251 0.000738928 0 0.00471981
2.24609 1.95312 0.335694 0.0018802 0.000706667 2.06822 0.777334 0 0.00187959 0.000706862 0 0.00460242
2.24609 2.00195 0.29861 0.00182567 0.000673819 2.00824 0.741201 0 0.00182504 0.000674016 0 0.00449485
2.24609 2.05078 0.263311 0.00176974 0.000640178 1.94672 0.704195 0 0.00176908 0.000640384 0 0.00439628
2.24609 2.0996 0.229841 0.00171257 0.000605697 1.88383 0.666267 0 0.00171187 0.000605928 0 0.00430616
2.24609 2.14843 0.198246 0.00165422 0.000570288 1.81964 0.627316 0 0.00165349 0.000570549 0 0.00422345
2.24609 2.19726 0.168579 0.00159466 0.000533825 1.75412 0.587208 0 0.0015939 0.000534124 0 0.00414756
2.24609 2.24609 0.140901 0.00153374 0.000496181 1.68711 0.545799 0 0.00153297 0.000496503 0 0.00407808
2.24609 2.29492 0.115279 0.00147123 0.000457266 1.61835 0.502992 0 0.00147048 0.000457592 0 0.00401452
2.24609 2.34374 0.091781 0.00140685 0.000417076 1.54754 0.458784 0 0.00140613 0.000417375 0 0.00395642
2.24609 2.39257 0.0704756 0.00134029 0.00037572 1.47432 0.413292 0 0.00133961 0.000375962 0 0.00390357
2.24609 2.4414 0.0514205 0.00127123 0.000333416 1.39835 0.366758 0 0.00127061 0.000333582 0 0.00385566
2.24609 2.49023 0.0346595 0.0011994 0.000290469 1.31934 0.319516 0 0.00119885 0.000290538 0 0.00381232
2.24609 2.53906 0.0202178 0.00112455 0.000247263 1.23701 0.271989 0 0.00112408 0.000247219 0 0.00377333
2.24609 2.58788 0.00809805 0.00104652 0.000204248 1.15118 0.224673 0 0.00104612 0.000204076 0 0.00373853
2.24609 2.63671 -0.00172296 0.000965189 0.000161924 1.06171 0.178116 0 0.00096486 0.000161623 0 0.00370772
2.24609 2.68554 -0.00929607 0.000880496 0.000120806 0.968546 0.132887 0 0.000880238 0.000120372 0 0.00368076
2.24609 2.73437 -0.0147001 0.000792455 8.14279e-05 0.871701 0.0895707 0 0.000792264 8.08565e-05 0 0.00365751
2.24609 2.7832 -0.0180432 0.000701159 4.43541e-05 0.771275 0.0487895 0 0.000701026 4.36271e-05 0 0.00363791
2.24609 2.83203 -0.0194647 0.000606804 1.02094e-05 0.667485 0.0112304 0 0.000606715 9.30612e-06 0 0.0036219
2.24609 2.88085 -0.0191399 0.00050971 -2.03127e-05 0.560681 -0.0223439 0 0.000509653 -2.14009e-05 0 0.00360934
2.24609 2.92968 -0.0172827 0.000410313 -4.65073e-05 0.451345 -0.051158 0 0.000410279 -4.77539e-05 0 0.00360018
2.24609 2.97851 -0.014144 0.000309123 -6.77311e-05 0.340035 -0.0745042 0 0.000309102 -6.91191e-05 0 0.00359439
2.24609 3.02734 -0.0100069 0.00020667 -8.34209e-05 0.227337 -0.091763 0 0.000206658 -8.49309e-05 0 0.00359251
2.24609 3.07617 -0.0051828 0.000103475 -9.31491e-05 0.113823 -0.102464 0 0.000103462 -9.47011e-05 0 0.00359269
2.24609 3.12499 -6.75553e-07 5.17419e-05 -9.64823e-05 0.0569161 -2.71694e-05 0 5.17239e-05 -9.82618e-05 0 0.00359269

2.29492 -3.125 0 -3.51617e-07 -0.000868416 -0.000386779 0 0 -3.57078e-07 -0.00086822 0 0.00361492
2.29492 -3.07617 0.0466434 -6.79317e-07 -0.000868814 -0.000747248 -0.955695 0 -6.90206e-07 -0.000868612 0 0.00361965
2.29492 -3.02734 0.0933295 -1.27248e-06 -0.000870008 -0.00139973 -0.957008 0 -1.29416e-06 -0.00086981 0 0.00363088
2.29492 -2.97852 0.140101 -1.71213e-06 -0.00087198 -0.00188334 -0.959178 0 -1.74442e-06 -0.000871799 0 0.00364569
2.29492 -2.92969 0.186999 -1.93969e-06 -0.000874677 -0.00213366 -0.962145 0 -1.98237e-06 -0.000874514 0 0.00366418
2.29492 -2.88086 0.234061 -1.89533e-06 -0.000878023 -0.00208486 -0.965826 0 -1.94812e-06 -0.000877881 0 0.00368643
2.29492 -2.83203 0.281318 -1.51704e-06 -0.000881935 -0.00166874 -0.970128 0 -1.57959e-06 -0.000881817 0 0.00371252
2.29492 -2.7832 0.328799 -7.39664e-07 -0.000886312 -0.00081363 -0.974944 0 -8.11562e-07 -0.000886223 0 0.00374256
2.29492 -2.73438 0.376527 5.05696e-07 -0.000891046 0.000556266 -0.98015 0 4.24969e-07 -0.000890987 0 0.00377667
2.29492 -2.68555 0.424517 2.29196e-06 -0.000896014 0.00252116 -0.985615 0 2.20304e-06 -0.000895987 0 0.00381509
2.29492 -2.63672 0.472779 4.69607e-06 -0.000901084 0.00516568 -0.991192 0 4.59971e-06 -0.000901093 0 0.00385797
2.29492 -2.58789 0.521313 7.79874e-06 -0.000906115 0.00857862 -0.996726 0 7.69587e-06 -0.000906161 0 0.00390544
2.29492 -2.53906 0.570115 1.1684e-05 -0.000910958 0.0128524 -1.00205 0 1.15757e-05 -0.000911043 0 0.00395774
2.29492 -2.49024 0.61917 1.64387e-05 -0.000915457 0.0180825 -1.007 0 1.63262e-05 -0.000915583 0 0.00401521
2.29492 -2.44141 0.668455 2.21514e-05 -0.000919451 0.0243665 -1.0114 0 2.20361e-05 -0.000919618 0 0.00407811
